servicio,fecha,usuario,calificacion
88,54:38.7,326,2
521,54:38.7,327,1
4118,54:38.7,327,3
801,54:38.7,327,1
4357,54:38.7,327,5
2642,54:38.7,327,1
471,54:38.7,327,5
2389,54:38.7,327,2
2998,54:38.7,327,2
4783,54:38.7,327,2
4462,54:38.7,327,2
1890,54:38.7,327,1
2962,54:38.7,327,4
2742,54:38.7,327,5
3451,54:38.7,327,1
5082,54:38.7,327,5
2988,54:38.7,327,5
2683,54:38.7,327,4
1388,54:38.7,327,5
3665,54:38.7,327,5
3179,54:38.7,327,3
2537,54:38.7,328,5
258,54:38.7,328,2
3998,54:38.7,328,5
2462,54:38.7,328,4
3736,54:38.7,328,3
2819,54:38.7,328,2
3163,54:38.7,328,4
713,54:38.7,328,5
137,54:38.7,328,1
2313,54:38.7,328,5
5535,54:38.7,328,5
3468,54:38.7,328,5
2407,54:38.7,328,3
1826,54:38.7,328,5
2921,54:38.7,328,3
2147,54:38.7,328,4
5321,54:38.7,328,4
4154,54:38.7,328,4
5699,54:38.7,328,5
2013,54:38.7,328,4
1463,54:38.7,329,5
4803,54:38.7,329,3
3240,54:38.7,329,5
3487,54:38.7,329,3
3397,54:38.7,329,4
5412,54:38.7,329,5
146,54:38.7,329,4
4582,54:38.7,329,4
154,54:38.7,329,1
3540,54:38.7,329,3
97,54:38.7,329,4
4015,54:38.7,329,5
5581,54:38.7,329,5
2599,54:38.7,329,2
154,54:38.7,329,2
4335,54:38.7,329,3
3849,54:38.7,329,2
5764,54:38.7,329,5
2269,54:38.7,329,2
2427,54:38.7,329,2
2492,54:38.7,330,1
2887,54:38.7,330,2
1729,54:38.7,330,5
5680,54:38.7,330,1
4137,54:38.7,330,2
2666,54:38.7,330,2
984,54:38.7,330,3
5747,54:38.7,330,3
2690,54:38.7,330,1
982,54:38.7,330,5
5025,54:38.7,330,1
2817,54:38.7,330,2
1044,54:38.7,330,4
1785,54:38.7,330,3
170,54:38.7,330,3
3732,54:38.7,330,3
500,54:38.7,330,3
4402,54:38.7,330,1
2268,54:38.7,330,2
1390,54:38.7,330,4
3941,54:38.7,331,1
3177,54:38.7,331,1
2827,54:38.7,331,4
5664,54:38.7,331,1
315,54:38.7,331,5
228,54:38.7,331,5
3263,54:38.7,331,2
1018,54:38.7,331,2
4670,54:38.7,331,4
2426,54:38.7,331,3
4585,54:38.7,331,2
911,54:38.7,331,1
2084,54:38.7,331,5
3177,54:38.7,331,4
1742,54:38.7,331,5
1444,54:38.7,331,4
5807,54:38.7,331,4
2609,54:38.7,331,3
2442,54:38.7,331,2
3999,54:38.7,331,3
4393,54:38.7,332,5
3501,54:38.7,332,4
3439,54:38.7,332,2
1711,54:38.7,332,3
3153,54:38.7,332,5
3926,54:38.7,332,2
3228,54:38.7,332,2
3733,54:38.7,332,1
5478,54:38.7,332,5
1527,54:38.7,332,1
3935,54:38.7,332,2
4312,54:38.7,332,4
4350,54:38.7,332,4
2750,54:38.7,332,2
5145,54:38.7,332,2
258,54:38.7,332,5
1651,54:38.7,332,2
3948,54:38.7,332,3
5603,54:38.7,332,3
3988,54:38.7,332,5
2305,54:38.7,333,5
1018,54:38.7,333,2
1789,54:38.7,333,5
1876,54:38.7,333,1
4911,54:38.7,333,4
4564,54:38.7,333,1
5685,54:38.7,333,5
2997,54:38.7,333,2
197,54:38.7,333,5
1845,54:38.7,333,3
1103,54:38.7,333,1
5757,54:38.7,333,3
5069,54:38.7,333,1
359,54:38.7,333,4
4831,54:38.7,333,3
44,54:38.7,333,3
446,54:38.7,333,2
3164,54:38.7,333,3
5822,54:38.7,333,1
2506,54:38.7,333,1
2955,54:38.7,334,1
1191,54:38.7,334,3
30,54:38.7,334,2
3673,54:38.7,334,2
5237,54:38.7,334,2
5696,54:38.7,334,2
4408,54:38.7,334,2
4784,54:38.7,334,4
1135,54:38.7,334,4
542,54:38.7,334,1
973,54:38.7,334,5
3173,54:38.7,334,2
2868,54:38.7,334,3
465,54:38.7,334,1
3268,54:38.7,334,2
3105,54:38.7,334,4
2701,54:38.7,334,4
4487,54:38.7,334,3
932,54:38.7,334,1
2271,54:38.7,334,2
3220,54:38.7,335,5
2755,54:38.7,335,5
1301,54:38.7,335,4
2609,54:38.7,335,1
3300,54:38.7,335,5
2247,54:38.7,335,5
2821,54:38.7,335,4
5768,54:38.7,335,5
4031,54:38.7,335,1
25,54:38.7,335,4
261,54:38.7,335,4
649,54:38.7,335,3
4445,54:38.7,335,5
2972,54:38.7,335,3
4096,54:38.7,335,4
2793,54:38.7,335,2
221,54:38.7,335,4
2702,54:38.7,335,2
4083,54:38.7,335,5
1706,54:38.7,335,4
5688,54:38.7,336,4
5162,54:38.7,336,4
516,54:38.7,336,1
738,54:38.7,336,2
5401,54:38.7,336,1
1708,54:38.7,336,5
5352,54:38.7,336,2
3456,54:38.7,336,2
4239,54:38.7,336,1
3161,54:38.7,336,2
4898,54:38.7,336,1
3627,54:38.7,336,2
2902,54:38.7,336,3
5027,54:38.7,336,5
2338,54:38.7,336,4
3213,54:38.7,336,1
4862,54:38.7,336,2
1786,54:38.7,336,1
1623,54:38.7,336,3
2284,54:38.7,336,4
5467,54:38.7,337,1
3947,54:38.7,337,1
2248,54:38.7,337,5
4843,54:38.7,337,1
1794,54:38.7,337,3
2735,54:38.7,337,2
4606,54:38.7,337,1
2114,54:38.7,337,1
84,54:38.7,337,1
523,54:38.7,337,2
3954,54:38.7,337,5
33,54:38.7,337,5
40,54:38.7,337,3
2598,54:38.7,337,2
727,54:38.7,337,4
1248,54:38.7,337,2
4849,54:38.7,337,4
2338,54:38.7,337,4
238,54:38.7,337,4
913,54:38.7,337,2
3899,54:38.7,338,5
3205,54:38.7,338,3
1830,54:38.7,338,2
2028,54:38.7,338,5
4967,54:38.7,338,1
111,54:38.7,338,1
1988,54:38.7,338,3
5551,54:38.7,338,2
844,54:38.7,338,5
4516,54:38.7,338,3
5542,54:38.7,338,3
4568,54:38.7,338,1
5299,54:38.7,338,5
3507,54:38.7,338,2
482,54:38.8,338,1
4442,54:38.8,338,1
218,54:38.8,338,4
213,54:38.8,338,1
3057,54:38.8,338,4
670,54:38.8,338,5
