id,wsdladdress,ipaddress,as
3277,http://www.webservicex.net/icd9toicd10.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3278,http://www.webservicex.net/icd9.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3279,http://www.webservicex.net/geoipservice.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3280,http://www.webservicex.net/MortgageIndex.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3281,http://www.webservicex.net/SendSMS.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3282,http://www.webservicex.net/AustralianPostCode.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3283,http://www.webservicex.net/icd10.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3284,http://www.webservicex.net/bep.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3285,http://www.webservicex.net/icd9drug.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3286,http://www.webservicex.net/uklocation.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3287,http://www.webservicex.net/ConvertArea.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3288,http://www.webservicex.net/mortgage.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3289,http://www.webservicex.net/convertMetricWeight.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3290,http://www.webservicex.net/ConvertWeight.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3291,http://www.webservicex.net/Astronomical.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3292,http://www.webservicex.net/ConvertAngle.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3293,http://www.webservicex.net/ConvertSpeed.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3294,http://www.webservicex.net/ConvertDensity.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3295,http://www.webservicex.net/cashflow.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3296,http://www.webservicex.net/uszip.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3297,http://www.webservicex.net/length.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3298,http://www.webservicex.net/ConverPower.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3299,http://www.webservicex.net/convertVolume.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3300,http://www.webservicex.net/ConvertForec.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3301,http://www.webservicex.net/CovertPressure.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3302,http://www.webservicex.net/FinanceService.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3303,http://www.webservicex.net/ConvertTorque.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3304,http://www.webservicex.net/ConvertAcceleration.asmx?WSDL,null,null
3305,http://www.webservicex.net/ConvertComputer.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3306,http://www.webservicex.net/ConvertCooking.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3307,http://www.webservicex.net/convertFrequency.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3308,http://www.webservicex.net/ConvertEnergy.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3309,http://www.xignite.com/xsecurity.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3310,http://www.xignite.com/xquotes.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3311,http://www.xignite.com/xrates.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3312,http://www.xignite.com/xfundamentals.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3313,http://www.xignite.com/xinterbanks.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3314,http://www.xignite.com/xmoneymarkets.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3315,http://www.xignite.com/xreleases.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3316,http://www.xignite.com/xcalendar.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3317,http://www.xignite.com/xSurvey.asmx?wsdl,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3318,http://www.xignite.com/xhelp.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3319,http://www.xignite.com/xCalculators.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3320,http://www.xignite.com/xnews.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3321,http://www.xignite.com/xholdings.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3322,http://www.xignite.com/xGlobalQuotes.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3323,http://www.xignite.com/xvwap.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3324,http://www.xignite.com/xfinancials.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3325,http://www.xignite.com/xemerging.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3326,http://www.xignite.com/xinsider.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3327,http://www.xignite.com/xrealtime.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3328,http://www.xignite.com/xEnergy.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3329,http://www.xignite.com/xInvestorRelations.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3330,http://www.xignite.com/xscreener.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3331,http://www.xignite.com/xstatistics.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3332,http://www.xignite.com/xwatchlists.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3333,http://www.xignite.com/xhistorical.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3334,http://www.xignite.com/xsessions.asmx?wsdl,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3335,http://www.xignite.com/xglobalhistorical.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3336,http://www.xignite.com/xedgar.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3337,http://www.xignite.com/xanalysts.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3338,http://www.xignite.com/xfundholdings.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3339,http://www.xignite.com/xLogos.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3340,http://www.xignite.com/xNasdaqLastSale.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3341,http://www.xignite.com/xdocumentation.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3342,http://www.xignite.com/xestimates.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3343,http://www.xignite.com/xalerts.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3344,http://www.xignite.com/xTechnical.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3345,http://www.xignite.com/xPortfolios.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3346,http://www.xignite.com/xtibco.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3347,http://www.xignite.com/xcompensation.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3348,http://www.xignite.com/xLastSale.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3349,http://www.xignite.com/xoutlook.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3350,http://www.xignite.com/xge.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3351,http://www.xignite.com/xapplied.asmx?WSDL,64.124.25.100,AS6461 MFN - Metromedia Fiber Network
3352,http://multispeak.org/interface/30j/3_SCADA_LM.asmx?WSDL,74.127.88.21,AS14064 NRECA - NRECA
3353,http://multispeak.org/interface/30j/10_OA_EA.asmx?WSDL,74.127.88.21,AS14064 NRECA - NRECA
3354,http://simonexchange.rochester.edu/_vti_bin/officialfilewsdl.aspx,null,null
3355,http://simonexchange.rochester.edu/_vti_bin/FormsServicesWsdl.aspx,128.151.77.39,AS20 University of Rochester
3356,http://simonexchange.rochester.edu/_vti_bin/searchwsdl.aspx,128.151.77.39,AS20 University of Rochester
3357,http://simonexchange.rochester.edu/_vti_bin/businessdatacatalogwsdl.aspx,128.151.77.39,AS20 University of Rochester
3358,http://simonexchange.rochester.edu/_vti_bin/bdcfieldsresolverwsdl.aspx,128.151.77.39,AS20 University of Rochester
3359,http://simonexchange.rochester.edu/_vti_bin/areaservicewsdl.aspx,128.151.77.39,AS20 University of Rochester
3360,http://simonexchange.rochester.edu/_vti_bin/spellcheckwsdl.aspx,128.151.77.39,AS20 University of Rochester
3361,http://simonexchange.rochester.edu/_vti_bin/userprofileservicewsdl.aspx,null,null
3362,http://simonexchange.rochester.edu/_vti_bin/sharepointemailwswsdl.aspx,128.151.77.39,AS20 University of Rochester
3363,http://simonexchange.rochester.edu/_vti_bin/PublishingServiceWsdl.aspx,128.151.77.39,AS20 University of Rochester
3364,http://www.medicine.rochester.edu/media/webservices/MCSAdministration.asmx?wsdl,128.151.77.39,AS20 University of Rochester
3365,http://simonexchange.rochester.edu/_vti_bin/DWSwsdl.aspx,128.151.77.39,AS20 University of Rochester
3366,http://simonexchange.rochester.edu/_vti_bin/workflowwsdl.aspx,128.151.77.39,AS20 University of Rochester
3367,http://simonexchange.rochester.edu/_vti_bin/Permissionswsdl.aspx,128.151.77.39,AS20 University of Rochester
3368,http://simonexchange.rochester.edu/_vti_bin/publishedlinksservicewsdl.aspx,128.151.77.39,AS20 University of Rochester
3369,http://simonexchange.rochester.edu/_vti_bin/versionswsdl.aspx,null,null
3370,http://simonexchange.rochester.edu/_vti_bin/FormsServiceProxyWsdl.aspx,128.151.77.39,AS20 University of Rochester
3371,http://simonexchange.rochester.edu/_vti_bin/Fileswsdl.aspx,128.151.77.39,AS20 University of Rochester
3372,http://simonexchange.rochester.edu/_vti_bin/Authenticationwsdl.aspx,128.151.77.39,AS20 University of Rochester
3373,http://simonexchange.rochester.edu/_vti_bin/Webswsdl.aspx,128.151.77.39,AS20 University of Rochester
3374,http://simonexchange.rochester.edu/_vti_bin/Viewswsdl.aspx,128.151.77.39,AS20 University of Rochester
3375,http://simonexchange.rochester.edu/_vti_bin/webpartpageswsdl.aspx,128.151.77.39,AS20 University of Rochester
3376,http://simonexchange.rochester.edu/_vti_bin/Formswsdl.aspx,128.151.77.39,AS20 University of Rochester
3377,http://simonexchange.rochester.edu/_vti_bin/DspStswsdl.aspx,128.151.77.39,AS20 University of Rochester
3378,http://simonexchange.rochester.edu/_vti_bin/Listswsdl.aspx,128.151.77.39,AS20 University of Rochester
3379,http://simonexchange.rochester.edu/_vti_bin/UserGroupwsdl.aspx,128.151.77.39,AS20 University of Rochester
3380,http://simonexchange.rochester.edu/_vti_bin/userprofilechangeservicewsdl.aspx,128.151.77.39,AS20 University of Rochester
3381,http://simonexchange.rochester.edu/_vti_bin/Peoplewsdl.aspx,128.151.77.39,AS20 University of Rochester
3382,http://simonexchange.rochester.edu/_vti_bin/alertswsdl.aspx,128.151.77.39,AS20 University of Rochester
3383,http://simonexchange.rochester.edu/_vti_bin/Imagingwsdl.aspx,128.151.77.39,AS20 University of Rochester
3384,http://simonexchange.rochester.edu/_vti_bin/slidelibrarywsdl.aspx,128.151.77.39,AS20 University of Rochester
3385,http://biomoby.org/services/wsdl/llama.med.harvard.edu/GavinSpoke,null,null
3386,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Zhang,69.172.200.24,AS13768 Peer 1 Network Inc.
3387,http://biomoby.org/services/wsdl/llama.med.harvard.edu/LCI,69.172.200.24,AS13768 Peer 1 Network Inc.
3388,http://biomoby.org/services/wsdl/llama.med.harvard.edu/CCSBHI1,69.172.200.24,AS13768 Peer 1 Network Inc.
3389,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Su,69.172.200.24,AS13768 Peer 1 Network Inc.
3390,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Tong2004,69.172.200.24,AS13768 Peer 1 Network Inc.
3391,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Ito2001,69.172.200.24,AS13768 Peer 1 Network Inc.
3392,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Stelzl,69.172.200.24,AS13768 Peer 1 Network Inc.
3393,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Johnson,69.172.200.24,AS13768 Peer 1 Network Inc.
3394,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Phosphorylome,69.172.200.24,AS13768 Peer 1 Network Inc.
3395,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Shyamsundar,69.172.200.24,AS13768 Peer 1 Network Inc.
3396,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Uetz,69.172.200.24,AS13768 Peer 1 Network Inc.
3397,http://biomoby.org/services/wsdl/llama.med.harvard.edu/CorrelatedCoexpression,69.172.200.24,AS13768 Peer 1 Network Inc.
3398,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Giot,69.172.200.24,AS13768 Peer 1 Network Inc.
3399,http://biomoby.org/services/wsdl/llama.med.harvard.edu/LeeTF,69.172.200.24,AS13768 Peer 1 Network Inc.
3400,http://biomoby.org/services/wsdl/llama.med.harvard.edu/Harbison,69.172.200.24,AS13768 Peer 1 Network Inc.
3401,http://vizier.cfa.harvard.edu:8080/axis/services/Version?wsdl,69.172.200.24,AS13768 Peer 1 Network Inc.
3402,http://feeds.adobe.com/webservices/mxna2.cfc?wsdl,192.150.16.117,AS1313 Adobe Systems Inc.
3403,http://examples.adobe.com/flex3app/restaurant_ws/RestaurantWS.xml?wsdl,192.150.16.117,AS1313 Adobe Systems Inc.
3404,http://ws.serviceobjects.com/tza/TimeZoneAppend.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3405,http://ws.serviceobjects.com/ce/CurrencyExchange.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3406,http://ws.serviceobjects.com/ap/AddressPlus.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3407,http://ws.serviceobjects.com/fw/FastWeather.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3408,http://ws.serviceobjects.com/ev2/emailvalidation2.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3409,http://ws.serviceobjects.com/sq/FastQuote.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3410,http://ws.serviceobjects.com/avca/ValidateCanada.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3411,http://ws.serviceobjects.com/gcr/GeoCoder.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3412,http://ws.serviceobjects.com/pe/PhoneExchange.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3413,http://ws.serviceobjects.com/cv/ContactValidation.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3414,http://ws.serviceobjects.com/pa/PhoneAppend.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3415,http://ws.serviceobjects.com/na/NameAppend.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3416,http://ws.serviceobjects.com/fp/FraudProtection.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3417,http://ws.serviceobjects.com/gce/GeoCensus.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3418,http://ws.serviceobjects.com/yp/YellowPages.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3419,http://ws.serviceobjects.com/av/AddressValidate.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3420,http://ws.serviceobjects.com/ev/EmailValidate.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3421,http://ws.serviceobjects.com/nw/NameWizard.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3422,http://ws.serviceobjects.com/gcc/GeoCoderCanada.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3423,http://ws.serviceobjects.com/ft/FastTax.asmx?WSDL,null,null
3424,http://ws.serviceobjects.com/lv/leadvalidation.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3425,http://ws.serviceobjects.com/gpp/GeoPinPoint.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3426,http://ws.serviceobjects.com/pt/PackTrack.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3427,http://ws.serviceobjects.com/dc/Disconnected.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3428,http://ws.serviceobjects.com/bv/BinValidation.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3429,http://ws.serviceobjects.com/gp/GeoPhone.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3430,http://trial.serviceobjects.com/gpw/GeoPhoneWireless.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3431,http://ws.serviceobjects.com/sa/SICAppend.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3432,http://ws.serviceobjects.com/gc/GeoCash.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3433,http://trial.serviceobjects.com/dgp/DemographicsPlus.asmx?WSDL,207.71.246.84,AS4927 Silicon Beach Communications LLC.
3434,http://ws2.serviceobjects.net/ce/CurrencyExchange.asmx?WSDL,null,null
3435,http://ws2.serviceobjects.net/ap/AddressPlus.asmx?WSDL,null,null
3436,http://ws2.serviceobjects.net/av/AddressValidate.asmx?WSDL,null,null
3437,http://ws2.serviceobjects.net/sq/FastQuote.asmx?WSDL,null,null
3438,http://ws2.serviceobjects.net/gce/geocensus.asmx?WSDL,null,null
3439,http://ws2.serviceobjects.net/ev/EmailValidate.asmx?wsdl,null,null
3440,http://ws2.serviceobjects.net/gcr/GeoCoder.asmx?WSDL,null,null
3441,http://ws2.serviceobjects.net/gcc/GeoCoderCanada.asmx?WSDL,null,null
3442,http://ws2.serviceobjects.net/avca/ValidateCanada.asmx?wsdl,null,null
3443,http://ws2.serviceobjects.net/pa/phoneappend.asmx?wsdl,null,null
3444,http://ws2.serviceobjects.net/tza/timezoneappend.asmx?WSDL,null,null
3445,http://ws2.serviceobjects.net/fpl/FraudProtectionLite.asmx?WSDL,null,null
3446,http://ws2.serviceobjects.net/ft/FastTax.asmx?WSDL,null,null
3447,http://ws2.serviceobjects.net/cv/ContactValidation.asmx?WSDL,null,null
3448,http://ws2.serviceobjects.net/fp/FraudProtection.asmx?WSDL,null,null
3449,http://ws2.serviceobjects.net/na/NameAppend.asmx?WSDL,null,null
3450,http://ws2.serviceobjects.net/ev2/emailvalidation2.asmx?WSDL,null,null
3451,http://ws2.serviceobjects.net/yp/YellowPages.asmx?WSDL,null,null
3452,http://ws2.serviceobjects.net/nw/namewizard.asmx?WSDL,null,null
3453,http://ws2.serviceobjects.net/gp/GeoPhone.asmx?WSDL,null,null
3454,http://ws2.serviceobjects.net/gpp/GeoPinpoint.asmx?WSDL,null,null
3455,http://ws2.serviceobjects.net/pt/PackTrack.asmx?WSDL,null,null
3456,http://ws2.serviceobjects.net/gc/GeoCash.asmx?WSDL,null,null
3457,http://ws2.serviceobjects.net/lv/leadvalidation.asmx?WSDL,null,null
3458,http://ws2.serviceobjects.net/pe/PhoneExchange.asmx?WSDL,null,null
3459,http://ws2.serviceobjects.net/bv/BinValidation.asmx?WSDL,null,null
3460,http://blogs.vertigo.com/_vti_bin/BusinessDataCatalog.asmx?WSDL,206.111.140.171,AS2828 XO Communications
3461,http://blogs.vertigo.com/_vti_bin/SharepointEmailWS.asmx?WSDL,206.111.140.171,AS2828 XO Communications
3462,http://blogs.vertigo.com/_vti_bin/People.asmx?WSDL,206.111.140.171,AS2828 XO Communications
3463,http://blogs.vertigo.com/_vti_bin/Authentication.asmx?WSDL,206.111.140.171,AS2828 XO Communications
3464,http://www.webservicex.com/stockquote.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3465,http://www.webservicex.com/TranslateService.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3466,http://www.webservicex.com/sendsmsworld.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3467,http://www.webservicex.com/currencyconvertor.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3468,http://www.webservicex.com/airport.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3469,http://www.webservicex.com/geoipservice.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3470,http://www.webservicex.com/country.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3471,http://www.webservicex.com/uklocation.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3472,http://www.webservicex.com/fax.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3473,http://www.webservicex.com/BibleWebservice.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3474,http://www.webservicex.com/aba.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3475,http://www.webservicex.com/SendSMS.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3476,http://www.webservicex.com/icd10.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3477,http://www.webservicex.com/AustralianPostCode.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3478,http://www.webservicex.com/hcpcs.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3479,http://www.webservicex.com/icd9drug.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3480,http://www.webservicex.com/icd9.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3481,http://www.webservicex.com/icd9toicd10.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3482,http://www.webservicex.com/periodictable.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3483,http://www.webservicex.com/uszip.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3484,http://www.webservicex.com/NAICS.asmx?wsdl,173.201.44.188,AS26496 GoDaddy.com Inc.
3485,http://www.webservicex.com/FinanceService.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
3486,http://www.webservicex.com/UDDIBusinessFinder.asmx?WSDL,173.201.44.188,AS26496 GoDaddy.com Inc.
