id,servicio,fecha,usuario,calificacion
5361,3813,54:38.3,268,1
5362,1822,54:38.3,268,4
5363,3412,54:38.3,268,2
5364,4739,54:38.3,268,4
5365,1989,54:38.3,268,4
5366,716,54:38.3,268,4
5367,4723,54:38.3,268,2
5368,3335,54:38.3,268,1
5369,4473,54:38.3,268,3
5370,2889,54:38.3,268,2
5371,1179,54:38.3,268,3
5372,1418,54:38.3,268,4
5373,4987,54:38.3,268,2
5374,2981,54:38.3,268,1
5375,4987,54:38.3,268,4
5376,1683,54:38.3,268,4
5377,4799,54:38.3,268,5
5378,3380,54:38.3,268,1
5379,731,54:38.3,268,4
5380,1595,54:38.3,269,5
5381,1306,54:38.3,269,4
5382,3906,54:38.3,269,3
5383,2066,54:38.3,269,5
5384,2419,54:38.3,269,5
5385,3977,54:38.3,269,3
5386,5597,54:38.3,269,1
5387,1857,54:38.3,269,2
5388,5745,54:38.3,269,2
5389,2562,54:38.3,269,1
5390,2712,54:38.3,269,5
5391,227,54:38.3,269,3
5392,4666,54:38.3,269,5
5393,2242,54:38.3,269,3
5394,5396,54:38.3,269,2
5395,4471,54:38.3,269,5
5396,5538,54:38.3,269,4
5397,1829,54:38.3,269,2
5398,3159,54:38.3,269,2
5399,2754,54:38.3,269,3
5400,3537,54:38.3,270,2
5401,2340,54:38.3,270,1
5402,1838,54:38.3,270,3
5403,1081,54:38.3,270,4
5404,611,54:38.3,270,1
5405,4312,54:38.3,270,5
5406,2911,54:38.4,270,2
5407,1972,54:38.4,270,1
5408,2973,54:38.4,270,5
5409,5016,54:38.4,270,2
5410,3557,54:38.4,270,1
5411,5417,54:38.4,270,1
5412,841,54:38.4,270,1
5413,4706,54:38.4,270,3
5414,3808,54:38.4,270,4
5415,5440,54:38.4,270,3
5416,4343,54:38.4,270,1
5417,5081,54:38.4,270,1
5418,2391,54:38.4,270,3
5419,18,54:38.4,270,2
5420,4677,54:38.4,271,2
5421,4229,54:38.4,271,1
5422,1949,54:38.4,271,4
5423,2660,54:38.4,271,4
5424,2450,54:38.4,271,4
5425,3135,54:38.4,271,5
5426,1502,54:38.4,271,5
5427,2928,54:38.4,271,2
5428,5619,54:38.4,271,5
5429,2077,54:38.4,271,2
5430,2653,54:38.4,271,3
5431,2357,54:38.4,271,4
5432,4239,54:38.4,271,1
5433,5789,54:38.4,271,2
5434,2545,54:38.4,271,5
5435,5157,54:38.4,271,5
5436,226,54:38.4,271,1
5437,1550,54:38.4,271,4
5438,1725,54:38.4,271,2
5439,3386,54:38.4,271,3
5440,4752,54:38.4,272,3
5441,504,54:38.4,272,1
5442,2274,54:38.4,272,5
5443,4727,54:38.4,272,2
5444,335,54:38.4,272,3
5445,266,54:38.4,272,1
5446,247,54:38.4,272,4
5447,5004,54:38.4,272,2
5448,231,54:38.4,272,1
5449,4857,54:38.4,272,3
5450,4104,54:38.4,272,5
5451,1033,54:38.4,272,2
5452,2163,54:38.4,272,1
5453,2117,54:38.4,272,1
5454,1124,54:38.4,272,4
5455,3121,54:38.4,272,4
5456,2202,54:38.4,272,3
5457,3820,54:38.4,272,3
5458,4368,54:38.4,272,5
5459,4926,54:38.4,272,5
5460,4918,54:38.4,273,3
5461,5477,54:38.4,273,2
5462,574,54:38.4,273,3
5463,4899,54:38.4,273,1
5464,3584,54:38.4,273,5
5465,1048,54:38.4,273,3
5466,5365,54:38.4,273,4
5467,5811,54:38.4,273,5
5468,903,54:38.4,273,1
5469,1816,54:38.4,273,4
5470,924,54:38.4,273,4
5471,4330,54:38.4,273,2
5472,571,54:38.4,273,1
5473,2754,54:38.4,273,4
5474,2366,54:38.4,273,1
5475,2233,54:38.4,273,1
5476,4284,54:38.4,273,3
5477,1778,54:38.4,273,5
5478,1441,54:38.4,273,2
5479,317,54:38.4,273,1
5480,1296,54:38.4,274,5
5481,654,54:38.4,274,5
5482,4866,54:38.4,274,3
5483,4037,54:38.4,274,5
5484,1962,54:38.4,274,5
5485,259,54:38.4,274,2
5486,5163,54:38.4,274,1
5487,1502,54:38.4,274,5
5488,1360,54:38.4,274,5
5489,4866,54:38.4,274,1
5490,5244,54:38.4,274,5
5491,5440,54:38.4,274,4
5492,11,54:38.4,274,4
5493,5606,54:38.4,274,2
5494,4818,54:38.4,274,3
5495,1524,54:38.4,274,3
5496,4816,54:38.4,274,2
5497,1165,54:38.4,274,2
5498,5192,54:38.4,274,4
5499,2458,54:38.4,274,1
5500,3369,54:38.4,275,2
5501,4725,54:38.4,275,5
5502,5309,54:38.4,275,4
5503,4623,54:38.4,275,2
5504,3423,54:38.4,275,5
5505,3876,54:38.4,275,2
5506,5792,54:38.4,275,4
5507,4196,54:38.4,275,1
5508,308,54:38.4,275,4
5509,384,54:38.4,275,3
5510,2686,54:38.4,275,4
5511,281,54:38.4,275,1
5512,4255,54:38.4,275,3
5513,3162,54:38.4,275,4
5514,2494,54:38.4,275,2
5515,2105,54:38.4,275,2
5516,1110,54:38.4,275,4
5517,2227,54:38.4,275,2
5518,4832,54:38.4,275,1
5519,1592,54:38.4,275,1
5520,5162,54:38.4,276,5
5521,3804,54:38.4,276,5
5522,3450,54:38.4,276,3
5523,5630,54:38.4,276,3
5524,4060,54:38.4,276,3
5525,2525,54:38.4,276,1
5526,1398,54:38.4,276,4
5527,626,54:38.4,276,1
5528,3056,54:38.4,276,2
5529,5486,54:38.4,276,3
5530,1811,54:38.4,276,2
5531,284,54:38.4,276,3
5532,4569,54:38.4,276,3
5533,2951,54:38.4,276,5
5534,1969,54:38.4,276,5
5535,956,54:38.4,276,1
5536,2520,54:38.4,276,2
5537,2582,54:38.4,276,1
5538,4822,54:38.4,276,2
5539,3355,54:38.4,276,1
5540,4425,54:38.4,277,1
5541,3379,54:38.4,277,1
5542,5008,54:38.4,277,2
5543,2867,54:38.4,277,1
5544,829,54:38.4,277,2
5545,1419,54:38.4,277,5
5546,3779,54:38.4,277,1
5547,2078,54:38.4,277,5
5548,3883,54:38.4,277,2
5549,3080,54:38.4,277,1
5550,955,54:38.4,277,4
5551,4588,54:38.4,277,5
5552,1793,54:38.4,277,3
5553,4592,54:38.4,277,1
5554,4930,54:38.4,277,1
5555,5595,54:38.4,277,4
5556,4761,54:38.4,277,5
5557,4168,54:38.4,277,3
5558,1596,54:38.4,277,3
5559,4968,54:38.4,277,3
5560,5197,54:38.4,278,1
5561,1012,54:38.4,278,5
5562,2519,54:38.4,278,3
5563,3085,54:38.4,278,4
5564,1267,54:38.4,278,4
5565,5158,54:38.4,278,5
5566,2968,54:38.4,278,2
5567,1029,54:38.4,278,4
5568,3222,54:38.4,278,4
5569,963,54:38.4,278,4
5570,5037,54:38.4,278,2
5571,2228,54:38.4,278,4
5572,781,54:38.4,278,4
5573,2286,54:38.4,278,1
5574,3637,54:38.4,278,4
5575,1949,54:38.4,278,4
5576,3497,54:38.4,278,1
5577,158,54:38.4,278,5
5578,2797,54:38.4,278,4
5579,131,54:38.4,278,5
5580,1035,54:38.4,279,4
5581,4139,54:38.4,279,2
5582,4941,54:38.4,279,4
5583,4517,54:38.4,279,3
5584,700,54:38.4,279,4
5585,49,54:38.4,279,2
5586,737,54:38.4,279,3
5587,3440,54:38.4,279,2
5588,3827,54:38.4,279,2
5589,3471,54:38.4,279,1
5590,1802,54:38.4,279,3
5591,512,54:38.4,279,1
5592,2525,54:38.4,279,1
5593,2308,54:38.4,279,1
5594,23,54:38.4,279,3
5595,3369,54:38.4,279,2
5596,276,54:38.4,279,3
5597,871,54:38.4,279,1
5598,18,54:38.4,279,1
5599,1671,54:38.4,279,2
5600,206,54:38.4,280,1
5601,4685,54:38.4,280,5
5602,4871,54:38.4,280,5
5603,3316,54:38.4,280,1
5604,2776,54:38.4,280,5
5605,2588,54:38.4,280,4
5606,4341,54:38.4,280,1
5607,4449,54:38.4,280,5
5608,4485,54:38.4,280,1
5609,472,54:38.4,280,4
5610,4717,54:38.4,280,1
5611,1869,54:38.4,280,2
5612,305,54:38.4,280,1
5613,199,54:38.4,280,4
5614,3714,54:38.4,280,2
5615,2120,54:38.4,280,5
5616,2275,54:38.4,280,1
5617,398,54:38.4,280,2
5618,5183,54:38.4,280,3
5619,60,54:38.4,280,2
5620,3037,54:38.4,281,4
5621,4228,54:38.4,281,4
5622,3341,54:38.4,281,1
5623,4023,54:38.4,281,5
5624,3448,54:38.4,281,5
5625,2432,54:38.4,281,5
5626,5087,54:38.4,281,5
5627,42,54:38.4,281,1
5628,2383,54:38.4,281,2
5629,1612,54:38.4,281,1
5630,5778,54:38.4,281,5
5631,4651,54:38.4,281,4
5632,5485,54:38.4,281,1
5633,4080,54:38.4,281,2
5634,3638,54:38.4,281,5
5635,2872,54:38.4,281,3
5636,1320,54:38.4,281,3
5637,5464,54:38.4,281,4
5638,338,54:38.4,281,4
5639,676,54:38.4,281,2
5640,2266,54:38.4,282,3
5641,5205,54:38.4,282,1
5642,3606,54:38.4,282,1
5643,3280,54:38.4,282,5
5644,2954,54:38.4,282,3
5645,2580,54:38.4,282,1
5646,4987,54:38.4,282,5
5647,3605,54:38.4,282,5
5648,4670,54:38.4,282,5
5649,5000,54:38.4,282,2
5650,457,54:38.4,282,4
5651,5546,54:38.4,282,4
5652,5362,54:38.4,282,2
5653,4208,54:38.4,282,1
5654,597,54:38.4,282,1
5655,3441,54:38.4,282,1
5656,907,54:38.4,282,1
5657,5689,54:38.4,282,2
5658,3026,54:38.4,282,5
5659,3202,54:38.4,282,5
5660,3902,54:38.4,283,4
5661,3385,54:38.4,283,4
5662,1489,54:38.4,283,1
5663,584,54:38.4,283,5
5664,3358,54:38.4,283,5
5665,5564,54:38.4,283,4
5666,647,54:38.4,283,1
5667,133,54:38.4,283,2
5668,5015,54:38.4,283,5
5669,442,54:38.4,283,5
5670,2636,54:38.4,283,5
5671,23,54:38.4,283,4
5672,4061,54:38.4,283,3
5673,5209,54:38.4,283,4
5674,3251,54:38.4,283,2
5675,4881,54:38.4,283,5
5676,26,54:38.4,283,1
5677,719,54:38.4,283,3
5678,3442,54:38.4,283,2
5679,720,54:38.4,283,1
5680,5654,54:38.4,284,3
5681,181,54:38.4,284,2
5682,2399,54:38.4,284,4
5683,1682,54:38.4,284,5
5684,2007,54:38.4,284,4
5685,5044,54:38.4,284,4
5686,4953,54:38.4,284,4
5687,445,54:38.4,284,5
5688,3046,54:38.4,284,1
5689,3814,54:38.4,284,4
5690,3869,54:38.4,284,2
5691,605,54:38.4,284,3
5692,395,54:38.4,284,2
5693,634,54:38.4,284,4
5694,1638,54:38.4,284,1
5695,4264,54:38.4,284,2
5696,57,54:38.4,284,3
5697,4459,54:38.4,284,5
5698,5614,54:38.4,284,2
5699,4110,54:38.4,284,1
5700,5773,54:38.4,285,3
5701,5155,54:38.4,285,3
5702,4655,54:38.4,285,3
5703,2600,54:38.4,285,3
5704,1279,54:38.4,285,4
5705,1127,54:38.4,285,3
5706,5418,54:38.4,285,2
5707,2734,54:38.4,285,1
5708,2153,54:38.4,285,1
5709,5174,54:38.4,285,3
5710,895,54:38.4,285,1
5711,410,54:38.4,285,3
5712,4992,54:38.4,285,2
5713,3252,54:38.4,285,5
5714,3521,54:38.4,285,5
5715,3742,54:38.4,285,2
5716,1876,54:38.4,285,3
5717,5725,54:38.4,285,1
5718,33,54:38.4,285,3
5719,1940,54:38.4,285,4
5720,4944,54:38.4,286,5
5721,2991,54:38.4,286,1
5722,3087,54:38.4,286,2
5723,3162,54:38.4,286,5
5724,1549,54:38.4,286,2
5725,4288,54:38.4,286,1
5726,2518,54:38.4,286,2
5727,1893,54:38.4,286,1
5728,599,54:38.4,286,4
5729,5099,54:38.4,286,1
5730,3206,54:38.4,286,3
5731,5233,54:38.4,286,1
5732,2642,54:38.4,286,4
5733,2770,54:38.4,286,3
5734,3342,54:38.4,286,2
5735,200,54:38.4,286,5
5736,4312,54:38.4,286,1
5737,4073,54:38.4,286,4
5738,26,54:38.4,286,3
5739,2947,54:38.4,286,5
5740,2405,54:38.4,287,3
5741,3041,54:38.4,287,1
5742,4161,54:38.4,287,2
5743,5127,54:38.4,287,3
5744,3745,54:38.4,287,1
5745,3214,54:38.4,287,1
5746,1121,54:38.4,287,2
5747,1857,54:38.4,287,2
5748,4102,54:38.4,287,2
5749,5493,54:38.4,287,1
5750,2148,54:38.4,287,4
5751,4401,54:38.4,287,2
5752,4090,54:38.4,287,2
5753,174,54:38.4,287,1
5754,3488,54:38.4,287,3
5755,4852,54:38.4,287,3
5756,5457,54:38.4,287,5
5757,632,54:38.4,287,1
5758,1693,54:38.4,287,5
5759,2017,54:38.4,287,3
5760,5191,54:38.4,288,2
5761,3691,54:38.4,288,3
5762,5531,54:38.5,288,5
5763,2150,54:38.5,288,1
5764,2452,54:38.5,288,5
5765,1365,54:38.5,288,4
5766,3536,54:38.5,288,3
5767,3952,54:38.5,288,2
5768,4429,54:38.5,288,4
5769,1363,54:38.5,288,1
5770,3733,54:38.5,288,4
5771,653,54:38.5,288,4
5772,2692,54:38.5,288,4
5773,5326,54:38.5,288,1
5774,2437,54:38.5,288,3
5775,2704,54:38.5,288,1
5776,2404,54:38.5,288,5
5777,1232,54:38.5,288,2
5778,2513,54:38.5,288,5
5779,2960,54:38.5,288,4
5780,569,54:38.5,289,5
5781,3309,54:38.5,289,2
5782,3371,54:38.5,289,2
5783,4306,54:38.5,289,1
5784,4281,54:38.5,289,5
5785,1611,54:38.5,289,1
5786,2327,54:38.5,289,3
5787,1501,54:38.5,289,2
5788,2247,54:38.5,289,1
5789,1717,54:38.5,289,5
5790,2647,54:38.5,289,4
5791,5432,54:38.5,289,3
5792,4686,54:38.5,289,2
5793,3383,54:38.5,289,3
5794,854,54:38.5,289,1
5795,3333,54:38.5,289,4
5796,4776,54:38.5,289,3
5797,3740,54:38.5,289,5
5798,423,54:38.5,289,2
5799,3668,54:38.5,289,1
5800,1917,54:38.5,290,1
5801,3915,54:38.5,290,5
5802,2922,54:38.5,290,2
5803,4697,54:38.5,290,3
5804,3664,54:38.5,290,4
5805,4541,54:38.5,290,5
5806,2888,54:38.5,290,1
5807,453,54:38.5,290,4
5808,426,54:38.5,290,3
5809,171,54:38.5,290,2
5810,3859,54:38.5,290,1
5811,2982,54:38.5,290,3
5812,2706,54:38.5,290,4
5813,771,54:38.5,290,5
5814,99,54:38.5,290,3
5815,5286,54:38.5,290,1
5816,927,54:38.5,290,4
5817,5560,54:38.5,290,2
5818,4573,54:38.5,290,3
5819,3204,54:38.5,290,3
5820,2042,54:38.5,291,4
5821,1338,54:38.5,291,1
5822,1759,54:38.5,291,5
5823,4196,54:38.5,291,2
5824,4190,54:38.5,291,4
5825,5228,54:38.5,291,2
5826,967,54:38.5,291,4
5827,2754,54:38.5,291,1
5828,1473,54:38.5,291,3
5829,1905,54:38.5,291,4
5830,5515,54:38.5,291,1
5831,4561,54:38.5,291,5
5832,2979,54:38.5,291,5
5833,3425,54:38.5,291,3
5834,2314,54:38.5,291,3
5835,3502,54:38.5,291,3
5836,4953,54:38.5,291,1
5837,1269,54:38.5,291,1
5838,2779,54:38.5,291,5
5839,644,54:38.5,291,3
5840,2980,54:38.5,292,1
5841,4203,54:38.5,292,3
5842,5668,54:38.5,292,5
5843,1390,54:38.5,292,2
5844,3113,54:38.5,292,5
5845,3641,54:38.5,292,2
5846,968,54:38.5,292,3
5847,1441,54:38.5,292,4
5848,3637,54:38.5,292,5
5849,3214,54:38.5,292,2
5850,3596,54:38.5,292,4
5851,2125,54:38.5,292,4
5852,5351,54:38.5,292,2
5853,527,54:38.5,292,5
5854,1123,54:38.5,292,3
5855,3312,54:38.5,292,1
5856,3006,54:38.5,292,4
5857,3888,54:38.5,292,1
5858,4301,54:38.5,292,3
5859,2920,54:38.5,292,5
5860,2502,54:38.5,293,4
5861,2303,54:38.5,293,4
5862,1687,54:38.5,293,5
5863,5440,54:38.5,293,2
5864,5059,54:38.5,293,1
5865,5054,54:38.5,293,2
5866,884,54:38.5,293,2
5867,3964,54:38.5,293,3
5868,4345,54:38.5,293,4
5869,3060,54:38.5,293,4
5870,3028,54:38.5,293,2
5871,1862,54:38.5,293,3
5872,4562,54:38.5,293,1
5873,2035,54:38.5,293,4
5874,1546,54:38.5,293,4
5875,5306,54:38.5,293,4
5876,2528,54:38.5,293,5
5877,4801,54:38.5,293,2
5878,1861,54:38.5,293,5
5879,4946,54:38.5,293,2
5880,322,54:38.5,294,5
5881,5350,54:38.5,294,3
5882,5006,54:38.5,294,2
5883,3026,54:38.5,294,3
5884,1067,54:38.5,294,1
5885,1404,54:38.5,294,2
5886,389,54:38.5,294,2
5887,3049,54:38.5,294,5
5888,4094,54:38.5,294,4
5889,4005,54:38.5,294,2
5890,2658,54:38.5,294,4
5891,5359,54:38.5,294,1
5892,3912,54:38.5,294,2
5893,4770,54:38.5,294,5
5894,2938,54:38.5,294,4
5895,2129,54:38.5,294,3
5896,541,54:38.5,294,5
5897,2667,54:38.5,294,5
5898,618,54:38.5,294,2
5899,4714,54:38.5,294,2
5900,3470,54:38.5,295,2
5901,2980,54:38.5,295,5
5902,5484,54:38.5,295,5
5903,3326,54:38.5,295,5
5904,3216,54:38.5,295,5
5905,2016,54:38.5,295,4
5906,5276,54:38.5,295,4
5907,244,54:38.5,295,3
5908,2,54:38.5,295,3
5909,1753,54:38.5,295,3
5910,5474,54:38.5,295,2
5911,2633,54:38.5,295,3
5912,772,54:38.5,295,5
5913,870,54:38.5,295,5
5914,1763,54:38.5,295,4
5915,4654,54:38.5,295,2
5916,1769,54:38.5,295,4
5917,2510,54:38.5,295,4
5918,878,54:38.5,295,4
5919,2803,54:38.5,295,2
5920,4837,54:38.5,296,5
5921,460,54:38.5,296,3
5922,4968,54:38.5,296,4
5923,3191,54:38.5,296,5
5924,2734,54:38.5,296,5
5925,4997,54:38.5,296,1
5926,3206,54:38.5,296,3
5927,3736,54:38.5,296,5
5928,5799,54:38.5,296,3
5929,1548,54:38.5,296,1
5930,4488,54:38.5,296,2
5931,3609,54:38.5,296,5
5932,4279,54:38.5,296,2
5933,1402,54:38.5,296,4
5934,3950,54:38.5,296,5
5935,3779,54:38.5,296,2
5936,5713,54:38.5,296,2
5937,3666,54:38.5,296,4
5938,4689,54:38.5,296,3
5939,2243,54:38.5,296,1
5940,4851,54:38.5,297,1
5941,2366,54:38.5,297,5
5942,4087,54:38.5,297,1
5943,2488,54:38.5,297,4
5944,1747,54:38.5,297,2
5945,4532,54:38.5,297,3
5946,512,54:38.5,297,2
5947,3054,54:38.5,297,4
5948,3053,54:38.5,297,3
5949,4227,54:38.5,297,5
5950,5435,54:38.5,297,2
5951,1099,54:38.5,297,5
5952,680,54:38.5,297,2
5953,2121,54:38.5,297,5
5954,935,54:38.5,297,5
5955,4305,54:38.5,297,1
5956,2369,54:38.5,297,4
5957,3391,54:38.5,297,2
5958,4960,54:38.5,297,5
5959,343,54:38.5,297,5
5960,5091,54:38.5,298,1
5961,4865,54:38.5,298,2
5962,534,54:38.5,298,4
5963,482,54:38.5,298,3
5964,1664,54:38.5,298,5
5965,2021,54:38.5,298,4
5966,4129,54:38.5,298,3
5967,1818,54:38.5,298,2
5968,2794,54:38.5,298,4
5969,1801,54:38.5,298,2
5970,1375,54:38.5,298,4
5971,1890,54:38.5,298,2
5972,1685,54:38.5,298,3
5973,104,54:38.5,298,4
5974,1833,54:38.5,298,4
5975,631,54:38.5,298,4
5976,1140,54:38.5,298,5
5977,2416,54:38.5,298,1
5978,2456,54:38.5,298,5
5979,2588,54:38.5,298,2
5980,1844,54:38.5,299,3
5981,4742,54:38.5,299,5
5982,1089,54:38.5,299,2
5983,3081,54:38.5,299,3
5984,4267,54:38.5,299,5
5985,380,54:38.5,299,5
5986,5151,54:38.5,299,4
5987,10,54:38.5,299,2
5988,4438,54:38.5,299,5
5989,3143,54:38.5,299,2
5990,2575,54:38.5,299,2
5991,520,54:38.5,299,1
5992,5547,54:38.5,299,1
5993,2701,54:38.5,299,1
5994,2059,54:38.5,299,1
5995,2770,54:38.5,299,1
5996,561,54:38.5,299,4
5997,38,54:38.5,299,5
5998,2487,54:38.5,299,2
5999,4433,54:38.5,299,4
6000,5364,54:38.5,300,4
6001,296,54:38.5,300,5
6002,3589,54:38.5,300,1
6003,1382,54:38.5,300,3
6004,1965,54:38.5,300,4
6005,3057,54:38.5,300,2
6006,757,54:38.5,300,1
6007,599,54:38.5,300,4
6008,3517,54:38.5,300,1
6009,3086,54:38.5,300,3
6010,4502,54:38.5,300,5
6011,1480,54:38.5,300,1
6012,977,54:38.5,300,2
6013,4418,54:38.5,300,5
6014,3303,54:38.5,300,2
6015,3498,54:38.5,300,3
6016,2205,54:38.5,300,1
6017,3853,54:38.5,300,5
6018,3064,54:38.5,300,3
6019,5567,54:38.5,300,4
6020,2293,54:38.5,301,1
6021,4253,54:38.5,301,2
6022,3079,54:38.5,301,4
6023,1576,54:38.5,301,2
6024,472,54:38.5,301,4
6025,1409,54:38.5,301,4
6026,755,54:38.5,301,4
6027,5132,54:38.5,301,5
6028,1993,54:38.5,301,3
6029,5118,54:38.5,301,3
6030,3787,54:38.5,301,3
6031,2975,54:38.5,301,1
6032,4436,54:38.5,301,2
6033,337,54:38.5,301,2
6034,5452,54:38.5,301,2
6035,4223,54:38.5,301,3
6036,1033,54:38.5,301,5
6037,2642,54:38.5,301,3
6038,3474,54:38.5,301,3
6039,8,54:38.5,301,5
6040,5726,54:38.5,302,4
6041,2095,54:38.5,302,2
6042,5350,54:38.5,302,3
6043,5005,54:38.5,302,2
6044,4914,54:38.5,302,3
6045,649,54:38.5,302,1
6046,5487,54:38.5,302,4
6047,4778,54:38.5,302,3
6048,1467,54:38.5,302,1
6049,5624,54:38.5,302,4
6050,1003,54:38.5,302,5
6051,1914,54:38.5,302,3
6052,4117,54:38.5,302,3
6053,2771,54:38.5,302,3
6054,1471,54:38.5,302,1
6055,4120,54:38.5,302,1
6056,5786,54:38.5,302,4
6057,4095,54:38.5,302,1
6058,8,54:38.5,302,5
6059,1264,54:38.5,302,2
6060,1417,54:38.5,303,5
6061,3480,54:38.5,303,4
6062,1275,54:38.5,303,3
6063,936,54:38.5,303,2
6064,3943,54:38.5,303,4
6065,3979,54:38.5,303,5
6066,2381,54:38.5,303,2
6067,3300,54:38.5,303,3
6068,4236,54:38.5,303,2
6069,719,54:38.5,303,2
6070,3698,54:38.5,303,3
6071,1439,54:38.5,303,5
6072,1469,54:38.5,303,5
6073,44,54:38.5,303,2
6074,2103,54:38.5,303,5
6075,4115,54:38.5,303,4
6076,5394,54:38.5,303,1
6077,1072,54:38.5,303,4
6078,3936,54:38.5,303,3
6079,941,54:38.5,303,1
6080,1702,54:38.5,304,4
6081,5600,54:38.5,304,4
6082,4689,54:38.5,304,3
6083,4132,54:38.5,304,2
6084,4003,54:38.5,304,3
6085,263,54:38.5,304,2
6086,2927,54:38.5,304,3
6087,80,54:38.5,304,3
6088,4497,54:38.5,304,3
6089,1290,54:38.5,304,2
6090,5034,54:38.5,304,1
6091,3612,54:38.5,304,1
6092,2301,54:38.5,304,3
6093,2543,54:38.5,304,5
6094,1094,54:38.5,304,2
6095,3682,54:38.5,304,1
6096,33,54:38.5,304,2
6097,2956,54:38.5,304,4
6098,5253,54:38.5,304,3
6099,3441,54:38.5,304,2
6100,1950,54:38.5,305,5
6101,2874,54:38.5,305,1
6102,4859,54:38.5,305,2
6103,3249,54:38.5,305,4
6104,879,54:38.5,305,1
6105,3659,54:38.5,305,5
6106,5650,54:38.5,305,2
6107,3236,54:38.5,305,4
6108,3759,54:38.5,305,3
6109,4952,54:38.5,305,5
6110,2615,54:38.6,305,5
6111,810,54:38.6,305,5
6112,3169,54:38.6,305,5
6113,3673,54:38.6,305,1
6114,3052,54:38.6,305,3
6115,3360,54:38.6,305,3
6116,3930,54:38.6,305,1
6117,1421,54:38.6,305,1
6118,1497,54:38.6,305,1
6119,508,54:38.6,305,3
6120,3997,54:38.6,306,5
6121,3462,54:38.6,306,1
6122,1916,54:38.6,306,5
6123,4487,54:38.6,306,1
6124,4291,54:38.6,306,1
6125,5205,54:38.6,306,4
6126,863,54:38.6,306,1
6127,3072,54:38.6,306,3
6128,4034,54:38.6,306,3
6129,1400,54:38.6,306,1
6130,1458,54:38.6,306,5
6131,4663,54:38.6,306,3
6132,4322,54:38.6,306,5
6133,3622,54:38.6,306,2
6134,4959,54:38.6,306,2
6135,1186,54:38.6,306,3
6136,351,54:38.6,306,4
6137,5268,54:38.6,306,5
6138,2782,54:38.6,306,3
6139,149,54:38.6,306,1
6140,2411,54:38.6,307,1
6141,5203,54:38.6,307,2
6142,2377,54:38.6,307,1
6143,5295,54:38.6,307,1
6144,3496,54:38.6,307,5
6145,2991,54:38.6,307,3
6146,4017,54:38.6,307,4
6147,4832,54:38.6,307,2
6148,3665,54:38.6,307,4
6149,4962,54:38.6,307,5
6150,2053,54:38.6,307,2
6151,5071,54:38.6,307,1
6152,4706,54:38.6,307,2
6153,4697,54:38.6,307,3
6154,3079,54:38.6,307,5
6155,527,54:38.6,307,2
6156,5673,54:38.6,307,5
6157,1023,54:38.6,307,5
6158,2811,54:38.6,307,1
6159,3527,54:38.6,307,1
6160,2667,54:38.6,308,1
6161,2898,54:38.6,308,3
6162,1495,54:38.6,308,3
6163,1489,54:38.6,308,4
6164,1753,54:38.6,308,3
6165,1253,54:38.6,308,2
6166,1183,54:38.6,308,5
6167,5336,54:38.6,308,4
6168,639,54:38.6,308,2
6169,5289,54:38.6,308,4
6170,1013,54:38.6,308,4
6171,5045,54:38.6,308,1
6172,3986,54:38.6,308,5
6173,5749,54:38.6,308,2
6174,2922,54:38.6,308,4
6175,2114,54:38.6,308,2
6176,2136,54:38.6,308,3
6177,4101,54:38.6,308,5
6178,434,54:38.6,308,3
6179,1154,54:38.6,308,5
6180,5123,54:38.6,309,3
6181,508,54:38.6,309,4
6182,4259,54:38.6,309,2
6183,5233,54:38.6,309,3
6184,745,54:38.6,309,3
6185,5567,54:38.6,309,5
6186,3106,54:38.6,309,3
6187,3925,54:38.6,309,5
6188,2928,54:38.6,309,2
6189,696,54:38.6,309,5
6190,344,54:38.6,309,1
6191,1176,54:38.6,309,3
6192,1280,54:38.6,309,2
6193,451,54:38.6,309,5
6194,4520,54:38.6,309,1
6195,3304,54:38.6,309,4
6196,4068,54:38.6,309,1
6197,2905,54:38.6,309,3
6198,4982,54:38.6,309,5
6199,5221,54:38.6,309,1
6200,1203,54:38.6,310,3
6201,1153,54:38.6,310,2
6202,1043,54:38.6,310,2
6203,2320,54:38.6,310,5
6204,2002,54:38.6,310,5
6205,941,54:38.6,310,1
6206,10,54:38.6,310,4
6207,1576,54:38.6,310,1
6208,35,54:38.6,310,4
6209,5279,54:38.6,310,5
6210,1015,54:38.6,310,2
6211,4961,54:38.6,310,1
6212,595,54:38.6,310,2
6213,1391,54:38.6,310,2
6214,4761,54:38.6,310,3
6215,3954,54:38.6,310,4
6216,3656,54:38.6,310,5
6217,2526,54:38.6,310,1
6218,1227,54:38.6,310,2
6219,3634,54:38.6,310,2
6220,985,54:38.6,311,1
6221,715,54:38.6,311,3
6222,1735,54:38.6,311,3
6223,789,54:38.6,311,5
6224,1493,54:38.6,311,3
6225,5043,54:38.6,311,2
6226,5445,54:38.6,311,3
6227,961,54:38.6,311,1
6228,5752,54:38.6,311,5
6229,5752,54:38.6,311,2
6230,1815,54:38.6,311,3
6231,3695,54:38.6,311,1
6232,5151,54:38.6,311,3
6233,1832,54:38.6,311,2
6234,3891,54:38.6,311,3
6235,1490,54:38.6,311,4
6236,402,54:38.6,311,2
6237,4606,54:38.6,311,5
6238,95,54:38.6,311,4
6239,3454,54:38.6,311,5
6240,3537,54:38.6,312,3
6241,484,54:38.6,312,1
6242,4074,54:38.6,312,1
6243,2877,54:38.6,312,2
